price,mrp,discount_percent,rating,review_count,fraud
3650,16395,77.73,2.6,12234,0
2730,16126,83.07,2.5,3835,1
12740,16232,21.51,4.1,1821,0
2491,14148,82.39,2.2,3819,1
3409,6767,49.62,3.9,17509,0
1701,8447,79.85,3.9,214,0
1514,2218,31.71,4.6,14875,0
942,6229,84.86,3.2,18349,0
1184,2243,47.19,2.6,1851,0
6592,12782,48.43,4.8,7390,0
11574,14041,17.57,4.2,11834,0
9487,14043,32.44,1.5,5407,0
12745,15947,20.08,3.6,15441,0
3298,9418,64.97,2.8,8441,0
16536,18226,9.27,3.5,10068,0
7808,16635,53.06,2.8,6489,0
4107,9905,58.53,2.3,4372,0
5740,6918,17.01,3.0,15796,0
596,1641,63.62,2.3,15726,0
1294,6467,79.98,2.6,15226,0
4841,6083,20.41,3.9,8130,0
9433,16606,43.19,1.5,1164,0
8402,9771,14.0,5.0,16783,0
2265,4586,50.59,1.7,4922,0
4000,6729,40.54,2.6,2594,0
8624,13259,34.95,2.3,214,0
4998,7119,29.79,1.9,15626,0
11475,18755,38.81,3.0,1139,0
12238,13169,7.07,1.8,16662,0
8813,13132,32.88,4.0,1707,0
698,4040,82.7,4.1,17200,0
4409,7151,38.34,3.7,8046,0
6632,8493,21.91,1.9,1817,0
1316,8337,84.21,3.3,18490,0
7521,10657,29.42,1.6,10617,0
7900,16988,53.49,3.0,14061,0
6519,13090,50.19,3.0,15114,0
7293,15154,51.87,4.7,170,0
2613,6116,57.27,1.9,2167,0
1261,8486,85.13,3.2,18322,0
8260,15448,46.53,4.7,19826,0
1242,2091,40.6,2.7,18364,0
3153,5183,39.16,1.8,12582,0
9596,13303,27.86,2.2,19887,0
4587,10551,56.52,1.7,7613,0
4351,12432,65.0,3.0,12588,0
7046,12317,42.79,4.3,1428,0
3443,13675,74.82,3.3,17040,0
3266,17180,80.99,1.8,7043,1
1281,2655,51.72,1.9,15390,0
8443,11380,25.8,4.3,6697,0
7497,16624,54.9,3.8,19959,0
6569,8569,23.33,1.5,3150,0
7766,15703,50.54,4.9,10891,0
1539,1860,17.21,4.3,18710,0
1330,5056,73.69,3.3,18771,0
4321,7381,41.45,5.0,7632,0
9295,10407,10.68,4.8,17640,0
6759,12568,46.22,4.6,6561,0
9412,12725,26.03,1.6,1416,0
3788,6749,43.87,4.4,17295,0
1286,3469,62.91,3.0,7022,0
11326,12209,7.23,1.9,6829,0
4870,13126,62.89,2.8,11058,0
606,1430,57.62,1.8,7228,0
1171,5911,80.18,3.3,8839,0
9832,18705,47.44,2.8,13534,0
7844,19203,59.15,2.5,14506,0
7473,15355,51.33,1.7,13315,0
1322,5810,77.23,3.8,1620,0
5594,9910,43.55,4.2,12437,0
6668,11823,43.6,2.1,6934,0
7941,10551,24.73,3.6,10867,0
428,3102,86.19,4.7,9877,0
4426,8474,47.76,1.6,17413,0
1956,4671,58.12,3.4,9426,0
154,1077,85.7,4.6,4839,0
4924,5837,15.63,5.0,17012,0
11294,18489,38.91,1.8,9649,0
2261,3933,42.49,2.8,19533,0
712,1440,50.54,1.5,18049,0
2533,10440,75.73,2.2,9065,0
4749,10075,52.86,3.6,1887,0
5406,12386,56.35,2.8,9693,0
7938,14945,46.88,3.8,4556,0
1431,3201,55.26,1.9,10926,0
7235,14427,49.84,4.6,9712,0
4202,5715,26.46,2.4,6719,0
491,3491,85.93,3.4,10862,0
6226,18679,66.66,3.7,11560,0
13285,18378,27.71,4.3,9999,0
13043,14170,7.95,2.0,12853,0
10033,13624,26.35,2.6,12892,0
639,3371,81.04,4.3,15794,0
5538,8702,36.35,2.0,9309,0
2187,2933,25.41,4.9,11715,0
15200,18050,15.79,4.5,1412,0
2432,3038,19.93,4.7,13873,0
2929,12331,76.24,2.7,1119,0
2601,7064,63.18,3.2,1888,0
2143,9178,76.65,2.9,19596,0
2727,4637,41.18,3.1,12048,0
6516,13966,53.34,4.8,14657,0
4463,5406,17.44,3.9,10008,0
14729,19818,25.68,4.7,5051,0
11576,15990,27.6,4.2,4838,0
12220,15469,21.0,3.5,19113,0
12526,17972,30.3,1.7,17473,0
7410,13159,43.68,4.5,2597,0
5201,18713,72.21,3.8,3799,0
11443,15510,26.22,3.7,7569,0
1702,3794,55.12,3.4,10414,0
438,2927,85.03,2.9,13382,1
1588,2620,39.36,2.2,3036,0
16626,19402,14.3,4.9,9025,0
9939,18345,45.82,4.5,8472,0
4970,11238,55.77,4.8,11983,0
9628,11030,12.7,4.4,10115,0
1068,7595,85.93,5.0,1539,0
8738,19568,55.34,4.3,8109,0
8088,14805,45.37,4.6,6172,0
2507,8633,70.95,4.2,5623,0
6175,14425,57.19,1.8,1637,0
2073,8320,75.08,2.9,456,0
7900,9904,20.23,2.0,3954,0
1494,7749,80.72,2.9,16112,1
11363,15097,24.73,2.5,3133,0
1499,7501,80.01,3.6,7127,0
2992,14463,79.31,1.6,3167,0
2552,11767,78.3,2.5,424,0
10932,18275,40.18,3.5,19156,0
5847,13323,56.11,2.5,10328,0
10372,12380,16.22,4.4,5428,0
2019,7736,73.89,4.5,19876,0
5604,7291,23.13,2.7,782,0
13771,16180,14.89,3.0,7280,0
548,5288,89.63,2.1,15493,1
6231,9303,33.01,2.1,11882,0
252,1208,79.06,3.1,6572,0
3134,14657,78.61,3.5,217,0
2384,6398,62.74,4.6,9144,0
3660,5995,38.94,1.7,3341,0
3064,6295,51.32,4.6,19573,0
647,3737,82.66,1.9,14235,1
2563,6645,61.43,2.8,14592,0
1495,2085,28.29,3.4,17596,0
11450,12966,11.69,2.7,3055,0
4085,10964,62.74,1.6,13611,0
3478,10562,67.07,3.1,16304,0
10844,14282,24.07,2.6,6128,0
3993,8746,54.34,4.9,7356,0
11111,16118,31.06,4.2,6983,0
2361,3271,27.8,2.7,15010,0
9677,13370,27.62,4.1,9498,0
1146,5731,80.0,2.5,8317,1
9031,18427,50.99,2.0,3392,0
2252,16155,86.05,4.3,7282,0
1756,6775,74.07,3.0,13568,0
782,6987,88.8,2.0,17806,1
345,2101,83.54,3.3,10635,0
4991,13741,63.67,3.8,10933,0
7545,10860,30.52,4.8,4022,0
695,2526,72.45,4.8,10465,0
10306,13807,25.35,2.3,3198,0
10710,14732,27.3,4.7,6945,0
7424,17039,56.43,1.6,18649,0
7917,8607,8.01,3.3,18312,0
8192,12958,36.77,3.4,9078,0
1121,3491,67.88,2.2,11563,0
4854,8837,45.07,2.2,7060,0
1519,2101,27.68,2.8,5331,0
18209,19990,8.91,2.6,4969,0
14939,15785,5.36,2.8,13897,0
16705,19495,14.31,4.1,1642,0
1600,14398,88.89,3.2,8429,0
5070,10552,51.95,4.0,18696,0
16666,19375,13.98,3.7,12784,0
3594,12391,70.99,3.1,1063,0
6448,10506,38.62,2.2,5620,0
3340,8698,61.59,2.5,3637,0
14101,16221,13.06,2.2,1539,0
4627,6497,28.78,2.9,18831,0
16628,19329,13.97,4.4,3295,0
3845,17771,78.36,2.0,17678,0
6840,14980,54.33,3.5,16673,0
5576,12075,53.81,2.9,2528,0
2414,16951,85.75,4.3,11721,0
917,1088,15.71,2.1,873,0
1115,3083,63.81,1.6,18489,0
2261,2816,19.7,4.5,12320,0
9362,11259,16.84,1.5,7078,0
5240,11451,54.24,4.3,3867,0
12040,16128,25.34,4.1,8558,0
2171,9284,76.61,2.7,6183,0
8352,10470,20.22,2.2,6415,0
2658,2844,6.52,3.5,6008,0
3632,4544,20.05,3.3,4240,0
10556,15632,32.47,1.7,512,0
3008,18866,84.06,3.9,510,0
3715,13013,71.45,4.6,11165,0
1655,10304,83.94,1.9,1358,1
6658,12859,48.22,3.9,14613,0
3018,5700,47.04,1.7,1886,0
2272,7543,69.87,3.1,16729,0
1215,10302,88.2,4.3,16209,0
5362,17604,69.54,1.6,12455,0
6403,15913,59.76,3.0,6739,0
3882,4328,10.3,4.2,14790,0
4865,6398,23.96,2.1,14412,0
9934,18150,45.26,1.9,1275,0
12132,13179,7.94,2.5,1335,0
11423,16946,32.59,1.6,19851,0
1310,3654,64.12,3.3,19076,0
2199,4568,51.85,3.0,10792,0
13938,17948,22.34,4.4,15594,0
1566,15183,89.68,1.9,19506,1
3885,18530,79.03,3.5,11125,0
2614,13911,81.2,3.3,11994,0
7738,19391,60.09,2.3,12608,0
4541,16864,73.07,3.9,59,0
1334,3778,64.67,2.0,3517,0
5541,6992,20.74,4.6,15113,0
7580,10485,27.7,4.8,12972,0
11373,18082,37.1,2.4,11811,0
5075,7867,35.48,5.0,16806,0
1399,2130,34.28,1.9,6250,0
373,3216,88.37,4.5,6258,0
5671,9926,42.86,4.2,3783,0
14140,17596,19.64,2.9,7847,0
617,2514,75.46,2.9,15056,0
4313,13439,67.9,4.5,15312,0
10327,14183,27.19,1.8,14761,0
7912,9440,16.18,1.8,4882,0
15098,16363,7.72,2.2,14568,0
572,1451,60.56,2.5,8113,0
6639,8496,21.86,3.6,4250,0
5562,10413,46.58,2.9,19746,0
1348,3890,65.35,3.1,19305,0
2407,3170,24.04,2.1,188,0
4717,5387,12.44,2.1,16633,0
2094,4250,50.72,4.1,2848,0
1812,4867,62.76,4.9,18698,0
14749,18651,20.92,2.5,15253,0
2746,12337,77.74,2.3,15566,0
1067,2100,49.18,2.2,18828,0
6011,17388,65.43,2.0,14393,0
6382,17222,62.94,1.5,14639,0
2909,4098,29.01,1.9,9535,0
9577,11576,17.26,3.1,14051,0
2544,7003,63.66,4.9,5985,0
2540,7365,65.5,3.4,1120,0
5683,7967,28.66,4.5,5329,0
8172,10864,24.77,3.1,15007,0
3192,4471,28.61,2.4,11998,0
13154,16743,21.43,4.2,9748,0
1238,3344,62.97,3.7,7048,0
6030,7075,14.77,3.1,18573,0
7855,14825,47.01,4.1,9225,0
2612,8213,68.2,4.7,14926,0
4548,15989,71.55,4.1,977,0
2614,3556,26.46,1.7,14400,0
4715,14387,67.22,2.3,18278,0
2006,4327,53.62,3.5,11531,0
7824,18870,58.53,1.9,10668,0
11058,15029,26.42,3.5,1136,0
4233,15315,72.36,2.6,19933,0
11917,13540,11.99,3.4,7857,0
10287,14317,28.14,1.8,1559,0
8048,9820,18.04,3.7,8837,0
6366,9621,33.83,2.2,16945,0
3737,11991,68.83,1.8,8126,0
752,4809,84.34,2.3,5062,1
9264,15459,40.07,4.2,17775,0
7437,9280,19.85,2.0,13079,0
5477,8529,35.78,2.3,7050,0
7174,19861,63.88,1.8,2090,0
4053,18320,77.88,1.5,6587,0
11277,15609,27.75,2.5,9780,0
3295,9282,64.5,2.8,19585,0
4425,16985,73.95,4.8,10610,0
17202,18535,7.19,3.2,17001,0
1096,1490,26.44,2.9,17440,0
3454,13035,73.5,2.8,10624,0
1206,2409,49.92,2.2,10432,0
364,1369,73.34,4.2,18768,0
12579,17801,29.33,2.3,8167,0
4932,19860,75.16,4.6,8038,0
4655,17758,73.78,2.3,1516,0
5290,9135,42.08,4.6,6506,0
541,4031,86.56,1.6,10455,1
10740,17477,38.54,3.6,9315,0
10221,14318,28.61,2.9,11226,0
4556,6685,31.84,3.1,17860,0
1423,10477,86.41,4.9,1822,0
9969,12478,20.1,2.0,12910,0
3195,16970,81.17,2.8,1606,1
8780,11067,20.66,3.5,18547,0
4280,18045,76.28,2.4,4194,0
1130,3408,66.83,4.0,4733,0
5789,6262,7.54,4.2,6041,0
450,1054,57.21,4.6,9841,0
550,1019,46.02,4.9,301,0
4571,13404,65.9,4.1,6602,0
6819,19724,65.42,3.0,4543,0
2235,8054,72.24,3.1,5990,0
3678,11522,68.08,3.2,14256,0
4636,10878,57.37,3.8,1180,0
7902,14259,44.58,3.5,7628,0
15081,16029,5.91,3.5,10737,0
4283,13413,68.06,4.4,14456,0
1728,3789,54.39,3.1,19865,0
1460,6752,78.36,1.7,10974,0
4091,10845,62.28,3.2,4054,0
6195,8267,25.06,4.8,2185,0
9152,15766,41.95,3.7,17290,0
6704,7656,12.43,1.8,14679,0
6713,17568,61.79,4.8,11368,0
16529,17447,5.26,3.4,14979,0
14308,16275,12.08,3.6,4282,0
3545,3787,6.37,3.4,14324,0
2779,8458,67.14,3.3,16897,0
9280,18530,49.92,2.2,18728,0
6675,7104,6.03,2.7,10078,0
11622,13678,15.03,3.0,10216,0
10852,14813,26.74,3.0,361,0
6973,10044,30.57,2.8,5473,0
912,5704,84.0,1.7,17526,1
5832,13544,56.94,4.6,16512,0
455,2694,83.11,3.7,7228,0
4693,7585,38.12,4.8,14452,0
1796,7000,74.34,3.4,12493,0
2693,7061,61.85,1.6,3943,0
1613,15856,89.82,2.5,14827,1
9021,9748,7.45,3.1,5923,0
2473,14061,82.41,2.5,4863,1
3337,6108,45.36,4.9,7729,0
5304,10584,49.88,2.2,17817,0
3710,11629,68.09,3.4,9010,0
5874,8528,31.12,2.3,2082,0
1556,4444,64.97,3.9,4714,0
16423,19981,17.8,3.2,10153,0
1704,4416,61.4,2.6,18414,0
6606,16171,59.15,4.2,5342,0
1699,2064,17.65,4.4,19449,0
7439,18613,60.03,4.1,12592,0
5710,19721,71.04,3.6,12549,0
7825,14329,45.38,3.2,7548,0
13859,15741,11.95,3.4,13732,0
4172,4514,7.57,3.5,12503,0
5746,15336,62.53,4.0,5159,0
10796,16000,32.52,1.7,961,0
1600,3323,51.83,4.5,196,0
16601,18251,9.04,3.8,14704,0
2755,3018,8.7,2.2,16799,0
5625,13066,56.95,1.8,17501,0
4075,10069,59.52,4.5,4497,0
7421,10333,28.18,3.0,8374,0
537,1068,49.7,4.0,2396,0
9020,19514,53.77,1.6,6964,0
11969,13720,12.76,2.6,10802,0
5945,13000,54.27,2.2,11539,0
4740,7160,33.79,2.6,5222,0
5581,13324,58.11,3.9,18747,0
1667,1756,5.05,3.7,11649,0
3322,17974,81.51,3.5,3971,0
10621,16418,35.31,2.2,4972,0
1499,1778,15.68,3.2,3350,0
5598,17612,68.21,2.0,14513,0
7682,15552,50.6,3.7,4187,0
4236,9675,56.21,4.9,7579,0
219,1210,81.9,3.3,3937,0
4117,5061,18.64,1.9,16272,0
7240,8585,15.66,4.6,9672,0
13844,17519,20.98,4.9,18200,0
1002,5343,81.23,2.3,14015,1
12502,18777,33.42,4.0,12202,0
1815,10927,83.39,4.1,14098,0
1584,6563,75.85,1.8,10718,0
2432,10874,77.63,3.5,4307,0
6517,7422,12.19,3.4,9953,0
7971,18534,56.99,3.5,8346,0
2618,5730,54.3,1.7,17123,0
402,3434,88.28,3.2,14819,0
2185,10171,78.51,2.7,10689,0
10194,14257,28.49,4.3,8926,0
2282,3545,35.62,2.0,10890,0
12709,16580,23.34,3.0,5452,0
2925,19636,85.1,3.0,1486,0
1556,7385,78.92,2.4,13087,0
7079,11502,38.45,3.7,14440,0
9932,14397,31.01,2.7,12786,0
3369,15815,78.69,5.0,1963,0
4940,15310,67.73,1.6,13108,0
6750,11293,40.22,2.5,2948,0
7136,9063,21.25,2.4,4829,0
4239,12842,66.99,1.8,18879,0
6274,16171,61.2,4.4,13458,0
7573,14636,48.25,1.8,11235,0
2739,4798,42.9,3.1,19049,0
2951,9177,67.84,1.9,4806,0
917,6876,86.66,1.9,9231,1
2070,2186,5.28,3.8,13071,0
1231,4308,71.4,3.4,5072,0
6423,7968,19.38,4.3,3835,0
7743,10353,25.2,3.5,9565,0
241,1948,87.6,4.1,9769,0
1907,4764,59.95,4.9,2764,0
3616,8497,57.44,4.7,8497,0
2756,4287,35.7,4.5,9864,0
9682,12972,25.36,3.0,11293,0
4511,4922,8.35,1.8,14371,0
4159,10887,61.79,5.0,307,0
2114,4398,51.93,4.4,8169,0
12538,15393,18.54,3.8,13683,0
5345,9292,42.47,3.3,9221,0
8264,12236,32.46,4.5,19769,0
1493,13851,89.22,3.4,11940,0
9448,18198,48.08,2.6,15096,0
11048,17694,37.56,3.8,5669,0
9942,10893,8.72,3.4,12476,0
2404,4530,46.92,1.8,7505,0
633,2712,76.64,4.8,5706,0
898,7672,88.29,4.0,13869,0
6210,9341,33.52,1.8,16031,0
2701,5958,54.66,3.6,6736,0
3190,11045,71.11,3.1,13780,0
2332,6086,61.68,3.9,2864,0
1637,4805,65.93,3.6,8504,0
8382,12761,34.31,1.7,19983,0
1301,9136,85.76,3.2,11234,0
2046,8811,76.77,1.7,8025,0
6312,11350,44.39,3.2,1890,0
5455,13488,59.55,3.5,14981,0
4835,7303,33.79,3.2,5432,0
1040,6763,84.61,4.5,3336,0
1658,1786,7.14,4.2,16229,0
6593,15055,56.21,2.4,16751,0
2098,13824,84.82,2.4,14958,1
3947,6094,35.23,2.2,18748,0
3183,9066,64.89,4.9,19817,0
10236,19062,46.3,2.6,5825,0
12229,18683,34.54,3.7,3262,0
4998,5396,7.36,3.6,3293,0
2152,5770,62.7,4.7,8574,0
7035,10126,30.52,2.3,11757,0
8481,12925,34.38,2.8,2128,0
7828,10348,24.35,4.2,14395,0
3955,5626,29.7,2.4,12542,0
8047,14334,43.86,2.4,11306,0
1906,9122,79.1,5.0,19201,0
5320,7106,25.13,2.8,12828,0
10011,10744,6.82,4.2,1621,0
12293,17837,31.08,2.4,12240,0
2339,4954,52.77,3.8,7637,0
6649,18337,63.73,2.5,3662,0
12812,16877,24.08,1.7,14505,0
1598,5274,69.7,2.9,12180,0
1138,3848,70.41,1.6,16823,0
2881,17795,83.81,5.0,7825,0
1085,2481,56.24,2.3,5421,0
1773,16987,89.56,4.6,15789,0
2651,8250,67.86,1.7,7603,0
9973,14445,30.95,2.7,10438,0
6205,16245,61.8,1.8,19049,0
3763,9145,58.85,3.8,7300,0
3406,17717,80.77,1.8,10812,1
1609,5985,73.11,2.1,17125,0
5995,10762,44.29,1.8,12874,0
1930,9821,80.34,4.6,9520,0
5851,13753,57.46,4.6,9542,0
2025,18358,88.97,3.1,15760,0
18261,19919,8.32,3.8,1416,0
8237,8901,7.45,2.0,11985,0
4619,14795,68.77,3.1,4039,0
961,4734,79.69,2.1,19503,0
6849,15533,55.91,2.5,17837,0
8183,12217,33.02,4.3,10307,0
2914,10328,71.78,3.3,6597,0
2114,11876,82.19,1.7,14941,1
3885,4350,10.69,2.2,4256,0
999,2233,55.23,3.9,4172,0
11177,17529,36.23,4.7,8224,0
3780,12777,70.42,3.9,4459,0
18423,19654,6.26,2.3,9337,0
1801,2651,32.05,3.6,17842,0
1660,10224,83.75,1.7,10853,1
4707,8822,46.64,2.5,8822,0
4275,17471,75.53,3.5,9802,0
1366,8733,84.35,1.8,2677,1
6560,17632,62.79,2.3,5245,0
3604,4545,20.69,3.0,13559,0
2059,2297,10.33,4.7,6938,0
1233,5566,77.84,4.8,14417,0
15513,18422,15.79,2.5,18346,0
5959,8200,27.32,2.1,13862,0
4673,14690,68.19,1.5,18505,0
9741,11547,15.63,3.3,14059,0
3521,16240,78.32,4.1,11972,0
933,1251,25.36,3.7,5226,0
15674,17365,9.73,3.1,5560,0
5620,10383,45.86,3.5,3255,0
10380,15119,31.34,3.3,14296,0
2487,5254,52.66,3.3,9387,0
7471,11009,32.13,4.1,10105,0
6974,7505,7.07,4.3,16501,0
7129,15532,54.1,2.8,5209,0
364,1516,75.98,3.5,13296,0
3907,6391,38.86,4.7,7236,0
10423,19302,46.0,4.7,12911,0
3520,6266,43.81,1.6,10182,0
1717,2651,35.2,3.3,18113,0
5950,8079,26.35,1.9,14259,0
3542,7156,50.5,4.2,6488,0
14067,15112,6.91,4.3,9811,0
3511,4378,19.8,4.3,382,0
2773,8390,66.94,3.3,3920,0
16597,19319,14.09,3.6,6879,0
11564,12367,6.49,4.5,2563,0
17127,18856,9.16,2.9,8369,0
5775,6422,10.06,4.7,10713,0
2214,4063,45.49,1.7,18091,0
2955,9732,69.63,2.8,14315,0
5129,8946,42.67,1.7,5963,0
2148,14464,85.14,2.3,9373,1
2364,6586,64.1,3.3,15647,0
3070,16075,80.9,3.5,17012,0
3996,6156,35.08,1.8,18145,0
5571,8883,37.28,4.2,1227,0
1981,7932,75.02,3.7,14350,0
2455,3241,24.25,3.0,9460,0
1405,2203,36.22,3.9,10959,0
10233,18400,44.38,3.7,12611,0
4073,8924,54.35,4.1,17373,0
12968,19973,35.07,4.0,6332,0
2465,10902,77.38,2.6,6456,0
1761,4684,62.4,2.4,6819,0
10356,19825,47.76,2.5,8262,0
9195,10756,14.51,3.5,10929,0
6983,13074,46.58,2.7,3658,0
7445,16205,54.05,3.7,993,0
894,3859,76.82,4.1,7831,0
3867,11723,67.01,3.8,7692,0
7433,17506,57.53,5.0,19180,0
7052,16256,56.61,3.8,5129,0
7555,12437,39.25,4.3,17766,0
5472,18402,70.26,2.5,15774,0
14806,17232,14.07,1.9,1041,0
2544,11736,78.32,2.9,2207,0
13882,14992,7.4,4.3,9751,0
7168,11442,37.35,3.5,17535,0
4560,7168,36.38,3.9,13451,0
3910,8663,54.86,2.2,16583,0
2121,2939,27.83,4.5,3259,0
3788,10327,63.32,4.7,12396,0
6237,7939,21.43,3.5,16465,0
4246,6179,31.27,3.4,9071,0
4299,17078,74.82,1.7,13445,0
2302,3108,25.93,4.1,4695,0
